split,db_id,n_joins,n_tables_ref,tables,join_types,topology,hardness,tier,n_fk_join_conds,n_join_conds,has_subquery,has_group_by,has_aggregation,has_where,agg_funcs,sql_tokens,query
dev,network_1,2,3,Friend|Highschooler|Likes,INNER|INNER,chain,extra hard,extra,2,2,1,0,0,0,,29,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id INTERSECT SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.liked_id  =  T2.id
dev,network_1,0,1,Likes,,single,medium,moderate,0,0,0,1,1,0,COUNT,9,"SELECT student_id ,  count(*) FROM Likes GROUP BY student_id"
dev,network_1,0,1,Likes,,single,medium,moderate,0,0,0,1,1,0,COUNT,9,"SELECT student_id ,  count(*) FROM Likes GROUP BY student_id"
dev,network_1,1,2,Likes|Highschooler,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,19,"SELECT T2.name ,  count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id"
dev,network_1,1,2,Likes|Highschooler,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,19,"SELECT T2.name ,  count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id"
dev,network_1,1,2,Likes|Highschooler,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,23,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1
dev,network_1,1,2,Likes|Highschooler,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,23,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1
dev,network_1,1,2,Likes|Highschooler,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,21,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  2
dev,network_1,1,2,Likes|Highschooler,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,21,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  2
dev,network_1,1,2,Friend|Highschooler,INNER,binary,medium,complex,1,1,0,1,1,1,COUNT,25,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.grade  >  5 GROUP BY T1.student_id HAVING count(*)  >=  2
dev,network_1,1,2,Friend|Highschooler,INNER,binary,medium,complex,1,1,0,1,1,1,COUNT,25,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.grade  >  5 GROUP BY T1.student_id HAVING count(*)  >=  2
dev,network_1,1,2,Likes|Highschooler,INNER,binary,medium,moderate,1,1,0,0,1,1,COUNT,18,"SELECT count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle"""
dev,network_1,1,2,Likes|Highschooler,INNER,binary,medium,moderate,1,1,0,0,1,1,COUNT,18,"SELECT count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle"""
dev,network_1,1,2,Highschooler|Friend,INNER,binary,hard,complex,1,1,1,0,1,1,AVG,21,SELECT avg(grade) FROM Highschooler WHERE id IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id)
dev,network_1,1,2,Highschooler|Friend,INNER,binary,hard,complex,1,1,1,0,1,1,AVG,21,SELECT avg(grade) FROM Highschooler WHERE id IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id)
dev,network_1,1,2,Highschooler|Friend,INNER,binary,hard,complex,1,1,1,0,1,1,MIN,22,SELECT min(grade) FROM Highschooler WHERE id NOT IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id)
dev,network_1,1,2,Highschooler|Friend,INNER,binary,hard,complex,1,1,1,0,1,1,MIN,22,SELECT min(grade) FROM Highschooler WHERE id NOT IN (SELECT T1.student_id FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id)
dev,dog_kennels,0,2,Owners|Professionals,,binary,extra hard,complex,0,0,1,0,0,0,,9,SELECT state FROM Owners INTERSECT SELECT state FROM Professionals
dev,dog_kennels,0,2,Owners|Professionals,,binary,extra hard,complex,0,0,1,0,0,0,,9,SELECT state FROM Owners INTERSECT SELECT state FROM Professionals
dev,dog_kennels,0,2,Dogs|Treatments,,binary,hard,moderate,0,0,1,0,1,1,AVG,13,SELECT avg(age) FROM Dogs WHERE dog_id IN ( SELECT dog_id FROM Treatments )
dev,dog_kennels,0,2,Dogs|Treatments,,binary,hard,moderate,0,0,1,0,1,1,AVG,13,SELECT avg(age) FROM Dogs WHERE dog_id IN ( SELECT dog_id FROM Treatments )
dev,dog_kennels,1,2,Professionals|Treatments,INNER,binary,extra hard,extra,1,1,1,1,1,1,COUNT,38,"SELECT professional_id ,  last_name ,  cell_number FROM Professionals WHERE state  =  'Indiana' UNION SELECT T1.professional_id ,  T1.last_name ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >  2"
dev,dog_kennels,1,2,Professionals|Treatments,INNER,binary,extra hard,extra,1,1,1,1,1,1,COUNT,38,"SELECT professional_id ,  last_name ,  cell_number FROM Professionals WHERE state  =  'Indiana' UNION SELECT T1.professional_id ,  T1.last_name ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >  2"
dev,dog_kennels,0,2,dogs|treatments,,binary,hard,complex,0,0,1,1,1,1,SUM,21,select name from dogs where dog_id not in ( select dog_id from treatments group by dog_id having sum(cost_of_treatment)  >  1000 )
dev,dog_kennels,0,2,dogs|treatments,,binary,hard,complex,0,0,1,1,1,1,SUM,21,select name from dogs where dog_id not in ( select dog_id from treatments group by dog_id having sum(cost_of_treatment)  >  1000 )
dev,dog_kennels,0,3,Professionals|Owners|Dogs,,partial,extra hard,complex,0,0,1,0,0,0,,14,SELECT first_name FROM Professionals UNION SELECT first_name FROM Owners EXCEPT SELECT name FROM Dogs
dev,dog_kennels,0,3,Professionals|Owners|Dogs,,partial,extra hard,complex,0,0,1,0,0,0,,14,SELECT first_name FROM Professionals UNION SELECT first_name FROM Owners EXCEPT SELECT name FROM Dogs
dev,dog_kennels,1,2,Professionals|Treatments,INNER,binary,extra hard,complex,1,1,1,0,0,0,,27,"SELECT professional_id ,  role_code ,  email_address FROM Professionals EXCEPT SELECT T1.professional_id ,  T1.role_code ,  T1.email_address FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id"
dev,dog_kennels,1,2,Professionals|Treatments,INNER,binary,extra hard,complex,1,1,1,0,0,0,,27,"SELECT professional_id ,  role_code ,  email_address FROM Professionals EXCEPT SELECT T1.professional_id ,  T1.role_code ,  T1.email_address FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id"
dev,dog_kennels,1,2,Dogs|Owners,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,27,"SELECT T1.owner_id ,  T2.first_name ,  T2.last_name FROM Dogs AS T1 JOIN Owners AS T2 ON T1.owner_id  =  T2.owner_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1"
dev,dog_kennels,1,2,Dogs|Owners,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,27,"SELECT T1.owner_id ,  T2.first_name ,  T2.last_name FROM Dogs AS T1 JOIN Owners AS T2 ON T1.owner_id  =  T2.owner_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1"
dev,dog_kennels,1,2,Professionals|Treatments,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,25,"SELECT T1.professional_id ,  T1.role_code ,  T1.first_name FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2"
dev,dog_kennels,1,2,Professionals|Treatments,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,25,"SELECT T1.professional_id ,  T1.role_code ,  T1.first_name FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2"
dev,dog_kennels,1,2,Breeds|Dogs,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,23,SELECT T1.breed_name FROM Breeds AS T1 JOIN Dogs AS T2 ON T1.breed_code  =  T2.breed_code GROUP BY T1.breed_name ORDER BY count(*) DESC LIMIT 1
dev,dog_kennels,1,2,Breeds|Dogs,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,23,SELECT T1.breed_name FROM Breeds AS T1 JOIN Dogs AS T2 ON T1.breed_code  =  T2.breed_code GROUP BY T1.breed_name ORDER BY count(*) DESC LIMIT 1
dev,dog_kennels,2,3,Owners|Dogs|Treatments,INNER|INNER,chain,hard,complex,2,2,0,1,1,0,COUNT,33,"SELECT T1.owner_id ,  T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1"
dev,dog_kennels,2,3,Owners|Dogs|Treatments,INNER|INNER,chain,hard,complex,2,2,0,1,1,0,COUNT,33,"SELECT T1.owner_id ,  T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY count(*) DESC LIMIT 1"
dev,dog_kennels,1,2,Treatment_types|Treatments,INNER,binary,medium,complex,1,1,0,1,1,0,SUM,23,SELECT T1.treatment_type_description FROM Treatment_types AS T1 JOIN Treatments AS T2 ON T1.treatment_type_code  =  T2.treatment_type_code GROUP BY T1.treatment_type_code ORDER BY sum(cost_of_treatment) ASC LIMIT 1
dev,dog_kennels,1,2,Treatment_types|Treatments,INNER,binary,medium,complex,1,1,0,1,1,0,SUM,23,SELECT T1.treatment_type_description FROM Treatment_types AS T1 JOIN Treatments AS T2 ON T1.treatment_type_code  =  T2.treatment_type_code GROUP BY T1.treatment_type_code ORDER BY sum(cost_of_treatment) ASC LIMIT 1
dev,dog_kennels,2,3,Owners|Dogs|Treatments,INNER|INNER,chain,hard,complex,2,2,0,1,1,0,SUM,33,"SELECT T1.owner_id ,  T1.zip_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY sum(T3.cost_of_treatment) DESC LIMIT 1"
dev,dog_kennels,2,3,Owners|Dogs|Treatments,INNER|INNER,chain,hard,complex,2,2,0,1,1,0,SUM,33,"SELECT T1.owner_id ,  T1.zip_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id JOIN Treatments AS T3 ON T2.dog_id  =  T3.dog_id GROUP BY T1.owner_id ORDER BY sum(T3.cost_of_treatment) DESC LIMIT 1"
dev,dog_kennels,1,2,Professionals|Treatments,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,23,"SELECT T1.professional_id ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2"
dev,dog_kennels,1,2,Professionals|Treatments,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,23,"SELECT T1.professional_id ,  T1.cell_number FROM Professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id GROUP BY T1.professional_id HAVING count(*)  >=  2"
dev,dog_kennels,1,2,Professionals|Treatments,INNER,binary,hard,complex,0,0,1,0,1,1,AVG,22,"SELECT DISTINCT T1.first_name ,  T1.last_name FROM Professionals AS T1 JOIN Treatments AS T2 WHERE cost_of_treatment  <  ( SELECT avg(cost_of_treatment) FROM Treatments )"
dev,dog_kennels,1,2,Professionals|Treatments,INNER,binary,hard,complex,0,0,1,0,1,1,AVG,22,"SELECT DISTINCT T1.first_name ,  T1.last_name FROM Professionals AS T1 JOIN Treatments AS T2 WHERE cost_of_treatment  <  ( SELECT avg(cost_of_treatment) FROM Treatments )"
dev,dog_kennels,1,2,Treatments|Professionals,INNER,binary,medium,moderate,1,1,0,0,0,0,,16,"SELECT T1.date_of_treatment ,  T2.first_name FROM Treatments AS T1 JOIN Professionals AS T2 ON T1.professional_id  =  T2.professional_id"
dev,dog_kennels,1,2,Treatments|Professionals,INNER,binary,medium,moderate,1,1,0,0,0,0,,16,"SELECT T1.date_of_treatment ,  T2.first_name FROM Treatments AS T1 JOIN Professionals AS T2 ON T1.professional_id  =  T2.professional_id"
dev,dog_kennels,1,2,Treatments|treatment_types,INNER,binary,medium,moderate,1,1,0,0,0,0,,16,"SELECT T1.cost_of_treatment ,  T2.treatment_type_description FROM Treatments AS T1 JOIN treatment_types AS T2 ON T1.treatment_type_code  =  T2.treatment_type_code"
dev,dog_kennels,1,2,Treatments|treatment_types,INNER,binary,medium,moderate,1,1,0,0,0,0,,16,"SELECT T1.cost_of_treatment ,  T2.treatment_type_description FROM Treatments AS T1 JOIN treatment_types AS T2 ON T1.treatment_type_code  =  T2.treatment_type_code"
dev,dog_kennels,1,2,Owners|Dogs,INNER,binary,medium,moderate,1,1,0,0,0,0,,18,"SELECT T1.first_name ,  T1.last_name ,  T2.size_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id"
dev,dog_kennels,1,2,Owners|Dogs,INNER,binary,medium,moderate,1,1,0,0,0,0,,18,"SELECT T1.first_name ,  T1.last_name ,  T2.size_code FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id"
dev,dog_kennels,1,2,Owners|Dogs,INNER,binary,medium,moderate,1,1,0,0,0,0,,16,"SELECT T1.first_name ,  T2.name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id"
dev,dog_kennels,1,2,Owners|Dogs,INNER,binary,medium,moderate,1,1,0,0,0,0,,16,"SELECT T1.first_name ,  T2.name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id"
dev,dog_kennels,1,2,Dogs|Treatments,INNER,binary,extra hard,complex,1,1,1,1,1,1,COUNT,34,"SELECT T1.name ,  T2.date_of_treatment FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id WHERE T1.breed_code  =  ( SELECT breed_code FROM Dogs GROUP BY breed_code ORDER BY count(*) ASC LIMIT 1 )"
dev,dog_kennels,1,2,Dogs|Treatments,INNER,binary,extra hard,complex,1,1,1,1,1,1,COUNT,34,"SELECT T1.name ,  T2.date_of_treatment FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id WHERE T1.breed_code  =  ( SELECT breed_code FROM Dogs GROUP BY breed_code ORDER BY count(*) ASC LIMIT 1 )"
dev,dog_kennels,1,2,Owners|Dogs,INNER,binary,medium,moderate,1,1,0,0,0,1,,20,"SELECT T1.first_name ,  T2.name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id WHERE T1.state  =  'Virginia'"
dev,dog_kennels,1,2,Owners|Dogs,INNER,binary,medium,moderate,1,1,0,0,0,1,,20,"SELECT T1.first_name ,  T2.name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id WHERE T1.state  =  'Virginia'"
dev,dog_kennels,1,2,Dogs|Treatments,INNER,binary,medium,moderate,1,1,0,0,0,0,,17,"SELECT DISTINCT T1.date_arrived ,  T1.date_departed FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id"
dev,dog_kennels,1,2,Dogs|Treatments,INNER,binary,medium,moderate,1,1,0,0,0,0,,17,"SELECT DISTINCT T1.date_arrived ,  T1.date_departed FROM Dogs AS T1 JOIN Treatments AS T2 ON T1.dog_id  =  T2.dog_id"
dev,dog_kennels,1,2,Owners|Dogs,INNER,binary,hard,complex,1,1,1,0,1,1,MAX,23,SELECT T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id WHERE T2.age  =  ( SELECT max(age) FROM Dogs )
dev,dog_kennels,1,2,Owners|Dogs,INNER,binary,hard,complex,1,1,1,0,1,1,MAX,23,SELECT T1.last_name FROM Owners AS T1 JOIN Dogs AS T2 ON T1.owner_id  =  T2.owner_id WHERE T2.age  =  ( SELECT max(age) FROM Dogs )
dev,dog_kennels,0,1,Professionals,,single,easy,simple,0,0,0,0,0,1,,12,SELECT email_address FROM Professionals WHERE state  =  'Hawaii' OR state  =  'Wisconsin'
dev,dog_kennels,0,1,Professionals,,single,easy,simple,0,0,0,0,0,1,,12,SELECT email_address FROM Professionals WHERE state  =  'Hawaii' OR state  =  'Wisconsin'
dev,dog_kennels,0,1,Dogs,,single,easy,simple,0,0,0,0,0,0,,6,"SELECT date_arrived ,  date_departed FROM Dogs"
dev,dog_kennels,0,1,Dogs,,single,easy,simple,0,0,0,0,0,0,,6,"SELECT date_arrived ,  date_departed FROM Dogs"
dev,dog_kennels,0,1,Treatments,,single,medium,simple,0,0,0,0,1,0,COUNT,5,SELECT count(DISTINCT dog_id) FROM Treatments
dev,dog_kennels,0,1,Treatments,,single,medium,simple,0,0,0,0,1,0,COUNT,5,SELECT count(DISTINCT dog_id) FROM Treatments
dev,dog_kennels,0,1,Treatments,,single,medium,simple,0,0,0,0,1,0,COUNT,5,SELECT count(DISTINCT professional_id) FROM Treatments
dev,dog_kennels,0,1,Treatments,,single,medium,simple,0,0,0,0,1,0,COUNT,5,SELECT count(DISTINCT professional_id) FROM Treatments
dev,dog_kennels,0,1,professionals,,single,easy,simple,0,0,0,0,0,1,,14,"SELECT role_code ,  street ,  city ,  state FROM professionals WHERE city LIKE '%West%'"
dev,dog_kennels,0,1,professionals,,single,easy,simple,0,0,0,0,0,1,,14,"SELECT role_code ,  street ,  city ,  state FROM professionals WHERE city LIKE '%West%'"
dev,dog_kennels,0,1,Owners,,single,easy,simple,0,0,0,0,0,1,,12,"SELECT first_name ,  last_name ,  email_address FROM Owners WHERE state LIKE '%North%'"
dev,dog_kennels,0,1,Owners,,single,easy,simple,0,0,0,0,0,1,,12,"SELECT first_name ,  last_name ,  email_address FROM Owners WHERE state LIKE '%North%'"
dev,dog_kennels,0,1,Dogs,,single,hard,moderate,0,0,1,0,1,1,COUNT|AVG,13,SELECT count(*) FROM Dogs WHERE age  <  ( SELECT avg(age) FROM Dogs )
dev,dog_kennels,0,1,Dogs,,single,hard,moderate,0,0,1,0,1,1,COUNT|AVG,13,SELECT count(*) FROM Dogs WHERE age  <  ( SELECT avg(age) FROM Dogs )
dev,dog_kennels,0,1,Treatments,,single,easy,simple,0,0,0,0,0,0,,10,SELECT cost_of_treatment FROM Treatments ORDER BY date_of_treatment DESC LIMIT 1
dev,dog_kennels,0,1,Treatments,,single,easy,simple,0,0,0,0,0,0,,10,SELECT cost_of_treatment FROM Treatments ORDER BY date_of_treatment DESC LIMIT 1
dev,dog_kennels,0,2,Dogs|Treatments,,binary,hard,moderate,0,0,1,0,1,1,COUNT,14,SELECT count(*) FROM Dogs WHERE dog_id NOT IN ( SELECT dog_id FROM Treatments )
dev,dog_kennels,0,2,dogs|treatments,,binary,hard,moderate,0,0,1,0,1,1,COUNT,14,select count(*) from dogs where dog_id not in ( select dog_id from treatments )
dev,dog_kennels,0,2,Owners|Dogs,,binary,hard,moderate,0,0,1,0,1,1,COUNT,14,SELECT count(*) FROM Owners WHERE owner_id NOT IN ( SELECT owner_id FROM Dogs )
dev,dog_kennels,0,2,Owners|Dogs,,binary,hard,moderate,0,0,1,0,1,1,COUNT,14,SELECT count(*) FROM Owners WHERE owner_id NOT IN ( SELECT owner_id FROM Dogs )
dev,dog_kennels,0,2,Professionals|Treatments,,binary,hard,moderate,0,0,1,0,1,1,COUNT,14,SELECT count(*) FROM Professionals WHERE professional_id NOT IN ( SELECT professional_id FROM Treatments )
dev,dog_kennels,0,2,Professionals|Treatments,,binary,hard,moderate,0,0,1,0,1,1,COUNT,14,SELECT count(*) FROM Professionals WHERE professional_id NOT IN ( SELECT professional_id FROM Treatments )
dev,dog_kennels,0,1,Dogs,,single,easy,simple,0,0,0,0,0,1,,12,"SELECT name ,  age ,  weight FROM Dogs WHERE abandoned_yn  =  1"
dev,dog_kennels,0,1,Dogs,,single,easy,simple,0,0,0,0,0,1,,12,"SELECT name ,  age ,  weight FROM Dogs WHERE abandoned_yn  =  1"
dev,dog_kennels,0,1,Dogs,,single,medium,simple,0,0,0,0,1,0,AVG,4,SELECT avg(age) FROM Dogs
dev,dog_kennels,0,1,Dogs,,single,medium,simple,0,0,0,0,1,0,AVG,4,SELECT avg(age) FROM Dogs
dev,dog_kennels,0,1,Dogs,,single,medium,simple,0,0,0,0,1,0,MAX,4,SELECT max(age) FROM Dogs
dev,dog_kennels,0,1,Dogs,,single,medium,simple,0,0,0,0,1,0,MAX,4,SELECT max(age) FROM Dogs
dev,dog_kennels,0,1,Charges,,single,easy,simple,0,0,0,0,0,0,,6,"SELECT charge_type ,  charge_amount FROM Charges"
dev,dog_kennels,0,1,Charges,,single,easy,simple,0,0,0,0,0,0,,6,"SELECT charge_type ,  charge_amount FROM Charges"
dev,dog_kennels,0,1,Charges,,single,medium,simple,0,0,0,0,1,0,MAX,4,SELECT max(charge_amount) FROM Charges
dev,dog_kennels,0,1,Charges,,single,medium,simple,0,0,0,0,1,0,MAX,4,SELECT max(charge_amount) FROM Charges
dev,dog_kennels,0,1,professionals,,single,easy,simple,0,0,0,0,0,0,,8,"SELECT email_address ,  cell_number ,  home_phone FROM professionals"
dev,dog_kennels,0,1,professionals,,single,easy,simple,0,0,0,0,0,0,,8,"SELECT email_address ,  cell_number ,  home_phone FROM professionals"
dev,dog_kennels,0,1,dogs,,single,easy,simple,0,0,0,0,0,0,,7,"SELECT DISTINCT breed_code ,  size_code FROM dogs"
dev,dog_kennels,0,1,dogs,,single,easy,simple,0,0,0,0,0,0,,7,"SELECT DISTINCT breed_code ,  size_code FROM dogs"
dev,dog_kennels,2,3,professionals|Treatments|Treatment_types,INNER|INNER,chain,hard,complex,2,2,0,0,0,0,,25,"SELECT DISTINCT T1.first_name ,  T3.treatment_type_description FROM professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id JOIN Treatment_types AS T3 ON T2.treatment_type_code  =  T3.treatment_type_code"
dev,dog_kennels,2,3,professionals|Treatments|Treatment_types,INNER|INNER,chain,hard,complex,2,2,0,0,0,0,,25,"SELECT DISTINCT T1.first_name ,  T3.treatment_type_description FROM professionals AS T1 JOIN Treatments AS T2 ON T1.professional_id  =  T2.professional_id JOIN Treatment_types AS T3 ON T2.treatment_type_code  =  T3.treatment_type_code"
dev,singer,0,1,singer,,single,medium,simple,0,0,0,0,1,0,COUNT,4,SELECT count(*) FROM singer
dev,singer,0,1,singer,,single,medium,simple,0,0,0,0,1,0,COUNT,4,SELECT count(*) FROM singer
dev,singer,0,1,singer,,single,easy,simple,0,0,0,0,0,0,,8,SELECT Name FROM singer ORDER BY Net_Worth_Millions ASC
dev,singer,0,1,singer,,single,easy,simple,0,0,0,0,0,0,,8,SELECT Name FROM singer ORDER BY Net_Worth_Millions ASC
dev,singer,0,1,singer,,single,easy,simple,0,0,0,0,0,0,,6,"SELECT Birth_Year ,  Citizenship FROM singer"
dev,singer,0,1,singer,,single,easy,simple,0,0,0,0,0,0,,6,"SELECT Birth_Year ,  Citizenship FROM singer"
dev,singer,0,1,singer,,single,easy,simple,0,0,0,0,0,1,,8,"SELECT Name FROM singer WHERE Citizenship != ""France"""
dev,singer,0,1,singer,,single,easy,simple,0,0,0,0,0,1,,8,"SELECT Name FROM singer WHERE Citizenship != ""France"""
dev,singer,0,1,singer,,single,easy,simple,0,0,0,0,0,1,,12,SELECT Name FROM singer WHERE Birth_Year  =  1948 OR Birth_Year  =  1949
